,Id,MSSubClass,LotFrontage,LotArea,LotConfig,Neighborhood,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,RoofStyle,TotalBsmtSF,GrLivArea,BedroomAbvGr,TotRmsAbvGrd,GarageArea
894,2355,20.0,63,7500,4,20,0,2,7,5,2006,1,1143.0,1143,3,5,0.0
895,2356,20.0,60,12450,4,20,0,2,5,5,2003,1,1094.0,1094,3,6,576.0
896,2357,20.0,65,7441,4,20,0,2,7,5,2006,1,1461.0,1486,3,7,566.0
897,2358,60.0,60,11613,0,20,0,4,6,5,1993,1,864.0,1820,3,7,492.0
898,2359,160.0,50,8012,4,20,4,4,6,5,1980,1,630.0,1266,2,5,283.0
899,2360,20.0,64,6285,4,19,0,2,5,5,1977,1,894.0,894,2,5,308.0
900,2361,20.0,84,7476,0,19,0,2,5,7,1968,1,1040.0,1040,3,5,686.0
901,2362,60.0,60,19522,4,24,0,4,7,5,1990,1,1223.0,2503,3,7,564.0
902,2363,20.0,44,10751,1,19,0,2,5,5,1974,1,1037.0,1037,2,5,431.0
903,2364,20.0,43,12712,1,19,0,2,6,7,1973,1,1044.0,1055,2,5,542.0
904,2365,120.0,45,4379,2,21,4,2,8,5,2004,1,1378.0,1378,2,6,540.0
905,2366,120.0,80,3523,4,21,4,2,8,5,2006,1,1141.0,1151,2,5,484.0
906,2367,120.0,32,3784,4,21,4,2,8,5,2006,1,1511.0,1565,2,5,476.0
907,2368,120.0,40,3606,4,21,4,2,7,5,2006,1,1352.0,1352,2,5,466.0
908,2369,120.0,30,5330,4,21,4,2,8,5,2006,1,1550.0,1550,2,5,528.0
909,2370,160.0,24,2280,4,21,3,4,6,5,1999,1,744.0,1501,3,6,440.0
910,2371,160.0,24,2117,4,21,3,4,6,5,2000,1,756.0,1573,3,4,440.0
911,2372,20.0,73,7321,4,21,0,2,7,5,1999,1,1339.0,1358,3,5,625.0
912,2373,60.0,60,8010,4,21,0,4,8,5,2003,3,1054.0,2048,3,8,552.0
913,2374,60.0,106,8413,4,21,0,4,8,5,1998,1,1220.0,2362,3,8,1105.0
914,2375,120.0,50,9466,2,24,4,2,8,5,1994,1,1494.0,1494,1,5,478.0
915,2376,20.0,80,12000,4,24,0,2,7,6,1980,3,2002.0,2362,3,8,546.0
916,2377,20.0,94,17778,4,24,0,2,8,5,1981,3,2461.0,2497,2,7,676.0
917,2378,20.0,78,11700,4,14,0,2,6,6,1968,1,912.0,1152,3,7,412.0
918,2379,60.0,80,8000,4,14,0,4,6,6,1970,1,1008.0,2411,4,8,570.0
919,2380,85.0,60,8723,4,14,0,5,6,6,1969,1,973.0,1082,3,6,480.0
920,2381,20.0,130,11700,0,14,0,2,6,5,1968,1,1295.0,1295,3,6,528.0
921,2382,20.0,108,11358,0,14,0,2,7,7,1972,3,1124.0,1610,3,8,515.0
922,2383,20.0,80,9547,4,14,0,2,7,6,1993,1,1594.0,1594,2,6,472.0
923,2384,60.0,78,10530,4,14,0,4,7,6,1993,1,1148.0,2075,3,8,473.0
924,2385,20.0,88,10738,0,14,0,2,6,7,1966,3,1093.0,1093,3,6,484.0
925,2386,20.0,80,10800,4,14,0,2,6,5,1963,1,1052.0,1052,3,6,311.0
926,2387,20.0,70,8050,4,12,0,2,5,6,1967,1,949.0,1107,3,5,308.0
927,2388,90.0,60,10899,4,12,2,2,4,5,1964,1,0.0,1224,2,8,530.0
928,2389,20.0,74,7450,4,12,0,2,5,5,1956,3,894.0,1074,2,6,396.0
929,2390,20.0,60,14357,1,12,0,2,5,5,1961,3,864.0,1187,2,6,440.0
930,2391,20.0,76,8243,1,12,0,2,5,7,1961,1,964.0,964,3,5,784.0
931,2392,20.0,70,8680,4,12,0,2,5,7,1960,3,894.0,894,3,5,312.0
932,2393,20.0,80,8800,4,12,0,2,7,6,1966,3,1174.0,1200,3,6,440.0
933,2394,80.0,80,9200,4,12,0,6,6,5,1965,1,1042.0,1042,3,5,440.0
934,2395,60.0,80,8800,4,12,0,4,6,7,1964,1,845.0,2154,5,8,539.0
935,2396,20.0,60,11382,4,12,0,2,6,5,1964,1,1130.0,1374,3,7,286.0
936,2397,20.0,60,22002,0,12,0,2,6,7,1959,1,1592.0,1652,3,6,510.0
937,2398,45.0,85,12172,4,12,0,1,5,7,1940,1,822.0,908,2,4,512.0
938,2399,20.0,50,5000,4,3,0,2,3,3,1946,1,666.0,666,2,4,0.0
939,2400,50.0,51,3500,4,3,0,0,3,5,1945,1,370.0,670,2,4,0.0
940,2401,20.0,50,5175,4,3,0,2,5,8,1958,1,808.0,808,2,5,308.0
941,2402,20.0,80,9600,4,12,0,2,5,6,1955,3,1078.0,1150,2,6,288.0
942,2403,90.0,63,8668,0,12,2,2,5,5,1968,1,1560.0,1560,4,8,792.0
943,2404,85.0,60,10050,4,12,0,5,5,6,1966,1,793.0,1280,3,6,432.0
944,2405,80.0,100,9600,4,12,0,6,6,5,1961,3,1218.0,1254,3,6,525.0
945,2406,20.0,73,8760,4,12,0,2,6,7,1957,1,936.0,936,2,4,315.0
946,2407,20.0,65,6860,4,12,0,2,5,6,1956,1,1008.0,1008,3,6,308.0
947,2408,20.0,60,8250,0,12,0,2,5,7,1963,1,1053.0,1053,3,6,692.0
948,2409,20.0,70,9100,4,12,0,2,5,5,1960,3,1144.0,1144,3,6,336.0
949,2410,20.0,80,9736,4,12,0,2,6,6,1957,1,1331.0,1721,4,8,464.0
950,2411,20.0,72,9770,4,12,0,2,5,5,1957,1,922.0,922,2,5,308.0
951,2412,20.0,70,12198,4,12,0,2,5,6,1955,1,1204.0,1411,3,7,310.0
952,2413,20.0,75,10050,4,12,0,2,5,5,1955,3,1216.0,1216,3,5,336.0
953,2414,20.0,60,11556,4,12,0,2,5,9,1953,1,864.0,1154,3,6,336.0
954,2415,90.0,70,8078,4,12,2,2,5,5,1958,3,1560.0,1560,4,8,484.0
955,2416,20.0,60,10950,4,12,0,2,6,6,1952,3,948.0,948,2,5,410.0
956,2417,20.0,68,7942,4,12,0,2,6,7,1953,3,1040.0,1040,3,6,293.0
957,2418,20.0,71,8540,0,12,0,2,5,8,1956,1,925.0,925,3,5,252.0
958,2419,50.0,55,7150,4,12,0,0,4,4,1955,1,1190.0,1540,4,7,352.0
959,2420,20.0,70,8400,0,12,0,2,5,5,1955,1,923.0,925,3,5,390.0
960,2421,20.0,75,9532,4,12,0,2,4,6,1953,1,1105.0,1647,3,6,280.0
961,2422,20.0,60,15783,4,17,0,2,5,5,1952,1,924.0,924,2,6,420.0
962,2423,50.0,60,14190,4,17,0,0,4,7,1890,1,925.0,1544,3,7,0.0
963,2424,50.0,60,12099,4,12,0,0,5,6,1953,1,1216.0,1728,3,7,371.0
964,2425,70.0,113,21281,4,12,0,4,5,4,1935,1,666.0,3086,4,9,1200.0
965,2426,50.0,60,10284,0,17,0,0,4,7,1925,1,1151.0,1281,1,6,580.0
966,2427,70.0,60,10800,4,17,0,4,5,9,1895,1,736.0,1534,3,6,0.0
967,2428,80.0,93,10090,4,12,0,6,7,5,1963,1,725.0,1651,4,6,276.0
968,2429,20.0,75,8700,4,12,0,2,5,7,1961,1,920.0,888,3,5,240.0
969,2430,20.0,66,8300,4,12,0,2,6,6,1968,1,952.0,952,3,5,288.0
970,2431,20.0,60,7200,4,12,0,2,5,3,1950,1,864.0,1238,3,6,357.0
971,2432,20.0,60,7500,4,12,0,2,5,7,1959,3,1040.0,1040,3,6,286.0
972,2433,20.0,70,7315,4,12,0,2,5,6,1958,3,1170.0,1170,3,6,338.0
973,2434,20.0,70,7903,4,12,0,2,5,5,1960,3,1242.0,1242,3,6,324.0
974,2435,20.0,80,8000,4,12,0,2,5,5,1960,3,1377.0,1377,3,6,351.0
975,2436,20.0,70,7000,0,12,0,2,5,6,1961,1,0.0,925,3,7,300.0
976,2437,20.0,60,6600,4,12,0,2,5,5,1962,3,864.0,864,2,5,294.0
977,2438,85.0,66,6760,4,12,0,5,5,5,1962,1,896.0,936,3,6,288.0
978,2439,30.0,60,6978,4,17,0,2,5,7,1926,1,850.0,960,2,5,576.0
979,2440,50.0,50,6000,4,17,0,0,6,6,1927,1,845.0,1296,3,6,576.0
980,2441,30.0,56,4480,0,17,0,2,5,5,1922,1,1022.0,1022,2,4,184.0
981,2442,30.0,56,3153,4,17,0,2,5,6,1920,1,967.0,967,2,5,180.0
982,2443,30.0,60,7200,4,17,0,2,5,8,1940,1,808.0,1072,2,5,379.0
983,2444,50.0,120,9000,0,17,0,0,5,8,1900,1,680.0,1174,2,6,576.0
984,2445,50.0,50,5925,4,17,0,0,4,6,1900,1,570.0,1141,3,6,252.0
985,2446,70.0,57,9639,4,17,0,4,4,8,1900,1,1075.0,1798,4,7,342.0
986,2447,70.0,60,10337,4,17,0,4,8,9,1910,3,725.0,1772,3,7,816.0
987,2448,70.0,53,9863,4,17,0,4,6,6,1927,2,728.0,1642,4,9,374.0
988,2449,70.0,35,4571,4,17,0,4,5,7,1910,1,616.0,1232,3,6,480.0
989,2450,50.0,56,8398,4,17,0,0,6,8,1910,1,926.0,1650,3,6,468.0
990,2451,70.0,60,3600,4,17,0,4,5,7,1930,2,687.0,1358,3,6,336.0
991,2452,75.0,75,13500,0,17,0,3,7,8,1879,1,819.0,2454,3,8,576.0
992,2453,20.0,52,8626,4,17,0,2,4,6,1956,1,0.0,968,2,5,331.0
993,2454,80.0,76,11800,4,17,0,6,4,7,1949,1,0.0,1382,1,6,384.0
994,2455,40.0,55,6854,4,3,0,2,5,7,1925,1,756.0,1060,1,6,308.0
995,2456,50.0,55,8674,4,3,0,0,5,6,1950,1,910.0,1435,3,6,308.0
996,2457,50.0,50,6125,4,3,0,0,5,7,1939,1,728.0,1274,3,6,224.0
997,2458,70.0,50,6000,4,3,0,4,6,6,1939,1,600.0,1232,3,6,217.0
998,2459,45.0,51,6120,4,3,0,1,5,7,1939,1,884.0,884,2,5,240.0
999,2460,50.0,60,6240,4,3,0,0,6,5,1938,1,861.0,1409,3,6,528.0
1000,2461,50.0,52,6240,4,3,0,0,5,8,1939,1,672.0,1322,4,7,280.0
1001,2462,50.0,52,6240,4,3,0,0,5,7,1930,1,966.0,1426,3,6,230.0
1002,2463,50.0,51,6120,4,3,0,0,5,6,1926,1,756.0,1281,2,6,379.0
1003,2464,70.0,47,7755,4,17,0,4,6,8,1918,1,1100.0,2264,4,8,408.0
1004,2465,50.0,60,8850,4,3,0,0,6,7,1920,1,768.0,1376,3,7,576.0
1005,2466,50.0,60,8550,4,3,0,0,5,5,1926,1,750.0,1316,4,7,576.0
1006,2467,70.0,60,5700,0,17,0,4,7,6,1929,1,672.0,1344,3,6,456.0
1007,2468,45.0,40,5680,4,17,0,0,5,4,1901,1,592.0,1173,3,7,240.0
1008,2469,50.0,40,5680,4,17,0,0,5,3,1901,1,969.0,1214,2,6,216.0
1009,2470,80.0,120,13200,0,9,0,6,6,6,1963,1,741.0,2294,5,9,658.0
1010,2471,60.0,60,9780,4,9,0,4,7,9,1950,1,976.0,1952,4,8,299.0
1011,2472,50.0,60,10320,4,9,0,0,6,5,1915,1,1138.0,2180,3,7,720.0
1012,2473,190.0,52,4330,4,9,1,0,4,6,1958,1,808.0,1315,3,5,436.0
1013,2474,50.0,60,10320,0,9,0,0,4,1,1910,1,771.0,1484,3,6,264.0
1014,2475,70.0,107,12888,4,19,0,4,7,8,1937,1,1005.0,2267,3,7,498.0
1015,2476,190.0,59,4484,0,18,1,0,5,6,1942,1,672.0,1282,2,4,240.0
1016,2477,190.0,75,11235,4,19,1,5,5,5,1963,1,925.0,999,3,6,308.0
1017,2478,85.0,75,11235,4,19,0,5,5,5,1964,1,1420.0,1452,2,6,572.0
1018,2479,20.0,62,14299,4,19,0,2,4,3,1964,1,1005.0,1005,3,5,440.0
1019,2480,80.0,65,14149,4,19,0,6,5,8,1964,3,980.0,1020,3,5,528.0
1020,2481,20.0,60,11677,4,19,0,2,5,4,1966,1,1040.0,1040,3,6,264.0
1021,2482,190.0,70,8425,3,19,1,2,5,6,1971,1,768.0,868,2,6,576.0
1022,2483,20.0,86,8665,4,19,0,2,5,5,1968,1,876.0,897,3,5,264.0
1023,2484,20.0,60,8398,4,19,0,2,5,5,1967,1,943.0,943,2,5,528.0
1024,2485,20.0,60,8169,0,19,0,2,5,7,1966,1,912.0,912,3,6,315.0
1025,2486,20.0,81,14175,4,19,0,2,5,5,1956,3,1240.0,1375,3,6,323.0
1026,2487,60.0,99,16779,4,19,0,4,5,4,1920,1,671.0,2654,4,11,638.0
1027,2488,50.0,70,6960,4,19,0,0,7,8,1940,1,680.0,1302,2,6,224.0
1028,2489,20.0,91,11375,4,19,0,2,6,5,1954,1,967.0,1299,3,6,494.0
1029,2490,20.0,85,13770,0,19,0,2,5,6,1958,1,1158.0,1176,3,6,303.0
1030,2491,20.0,60,9000,4,19,0,2,4,7,1945,1,0.0,998,3,5,460.0
1031,2492,20.0,60,11075,0,4,0,2,6,5,1984,3,1190.0,1522,3,7,552.0
1032,2493,20.0,60,17541,0,7,0,2,5,7,1948,3,409.0,1325,3,6,576.0
1033,2494,20.0,60,22692,4,7,0,2,5,5,1953,1,1073.0,1630,3,6,649.0
1034,2495,20.0,84,17808,4,7,0,2,4,5,1946,1,484.0,1242,2,4,336.0
1035,2496,20.0,102,12671,0,4,0,2,6,7,1954,3,1288.0,2422,4,6,527.0
1036,2497,50.0,70,10512,4,7,0,0,6,6,1954,1,988.0,1626,3,6,332.0
1037,2498,20.0,60,5400,4,18,0,2,5,5,1958,1,864.0,864,3,6,399.0
1038,2499,30.0,60,11515,1,7,0,2,4,5,1958,1,0.0,943,3,5,308.0
1039,2500,120.0,39,3869,4,7,4,2,5,6,1984,1,1038.0,1038,2,5,264.0
1040,2501,20.0,58,9280,4,7,0,2,5,6,1951,1,1342.0,1342,4,7,256.0
1041,2502,50.0,60,11100,4,7,0,0,5,6,1951,1,1080.0,1480,4,7,253.0
1042,2503,50.0,50,7550,4,7,0,0,4,5,1920,2,951.0,1362,4,7,280.0
1043,2504,50.0,104,23920,4,20,0,0,6,5,1984,1,1105.0,1822,4,7,515.0
1044,2505,60.0,75,9317,4,20,0,4,7,5,1994,1,779.0,1958,3,7,499.0
1045,2506,20.0,71,9178,4,5,0,2,8,5,2007,1,1643.0,1651,3,7,870.0
1046,2507,20.0,93,10481,4,5,0,2,8,5,2006,3,2140.0,2140,3,8,894.0
1047,2508,20.0,66,10235,4,5,0,2,8,5,2007,1,1643.0,1651,3,7,870.0
1048,2509,20.0,75,11750,4,5,0,2,7,5,2005,1,1546.0,1546,3,7,796.0
1049,2510,20.0,73,8760,4,5,0,2,8,5,2006,1,1489.0,1500,3,7,674.0
1050,2511,20.0,64,7242,4,5,0,2,7,5,2005,1,1270.0,1270,2,6,524.0
1051,2512,60.0,78,9316,4,5,0,4,7,5,2005,1,879.0,1795,3,7,578.0
1052,2513,60.0,60,8883,4,20,0,4,7,5,1988,1,929.0,1873,3,7,619.0
1053,2514,20.0,155,20064,4,4,0,2,8,6,1976,5,966.0,1743,0,5,529.0
1054,2515,20.0,60,14217,1,5,0,2,5,5,1994,1,1022.0,1022,3,6,747.0
1055,2516,60.0,57,10021,4,5,0,4,6,6,1997,1,635.0,1308,3,6,497.0
1056,2517,20.0,60,8428,4,5,0,2,5,7,1994,1,990.0,990,3,5,384.0
1057,2518,20.0,70,16561,4,5,0,2,5,5,1996,1,1097.0,1097,3,6,242.0
1058,2519,60.0,47,10820,1,5,0,4,7,5,1999,1,988.0,1873,3,7,597.0
1059,2520,60.0,43,12352,1,5,0,4,7,5,1998,1,853.0,1753,3,7,534.0
1060,2521,60.0,68,9543,4,5,0,4,7,5,2001,1,845.0,1690,3,7,517.0
1061,2522,60.0,60,8826,4,5,0,4,7,5,2000,1,985.0,1842,3,7,486.0
1062,2523,20.0,97,11800,4,5,0,2,5,5,1974,1,864.0,894,3,5,440.0
1063,2524,80.0,59,8660,4,5,0,6,5,5,1976,1,1015.0,1025,3,6,370.0
1064,2525,80.0,72,9720,4,5,0,6,5,7,1977,1,995.0,1009,3,6,576.0
1065,2526,20.0,45,8982,1,5,0,2,5,5,1977,1,1040.0,1040,3,5,748.0
1066,2527,20.0,39,16300,1,5,0,2,5,4,1977,1,876.0,907,3,5,308.0
1067,2528,20.0,75,9675,0,5,0,2,5,6,1975,3,864.0,879,3,5,440.0
1068,2529,20.0,60,7200,4,5,0,2,5,5,1972,1,864.0,864,3,5,576.0
1069,2530,20.0,60,7200,4,5,0,2,4,8,1972,1,385.0,875,3,5,728.0
1070,2531,20.0,60,11354,4,5,0,2,7,5,2000,1,1673.0,1673,3,7,583.0
1071,2532,60.0,70,8749,4,5,0,4,7,5,2003,1,979.0,1932,3,7,610.0
1072,2533,60.0,65,8158,4,5,0,4,7,5,2002,1,860.0,1729,3,7,542.0
1073,2534,20.0,73,11927,4,5,0,2,8,5,1994,3,1556.0,1592,3,7,484.0
1074,2535,60.0,60,12728,4,5,0,4,8,5,2001,1,1531.0,2439,4,7,560.0
1075,2536,60.0,60,15295,0,5,0,4,7,5,1996,1,860.0,1992,3,7,608.0
1076,2537,20.0,73,17227,1,5,0,2,8,5,1999,1,1341.0,1341,1,5,482.0
1077,2538,60.0,70,8145,4,5,0,4,7,5,2007,1,738.0,1476,3,7,552.0
1078,2539,20.0,65,8769,2,5,0,2,7,5,2005,1,1169.0,1190,2,5,578.0
1079,2540,20.0,64,8334,4,5,0,2,6,5,2006,1,1330.0,1330,3,6,437.0
1080,2541,60.0,64,8333,4,5,0,4,7,5,2006,1,738.0,1491,3,7,484.0
1081,2542,60.0,64,9045,4,5,0,4,5,5,2005,1,768.0,1536,3,6,400.0
1082,2543,85.0,75,9825,4,7,0,5,5,5,1967,1,936.0,936,2,4,384.0
1083,2544,20.0,67,8308,4,7,0,2,4,6,1963,1,1088.0,1088,2,4,520.0
1084,2545,50.0,74,16287,4,7,0,0,5,6,1925,1,901.0,1351,3,7,576.0
1085,2546,20.0,80,8240,4,7,0,2,6,6,1960,3,1179.0,1179,2,5,622.0
1086,2547,80.0,65,6285,4,7,0,6,6,6,1976,1,960.0,1044,3,7,528.0
1087,2548,90.0,60,9555,1,7,2,4,5,6,1979,1,0.0,2233,5,11,579.0
1088,2549,60.0,60,7023,4,7,0,4,5,5,2005,1,734.0,1408,3,6,489.0
1089,2550,20.0,128,39290,4,7,0,2,10,5,2008,3,5095.0,5095,2,15,1154.0
1090,2551,180.0,35,3675,4,7,4,5,6,5,2005,1,547.0,1072,2,5,525.0
1091,2552,20.0,64,6400,4,7,0,2,5,7,1959,1,960.0,960,2,4,392.0
1092,2553,90.0,74,6882,0,7,2,2,4,3,1955,1,0.0,1152,2,6,0.0
1093,2554,90.0,52,8741,4,7,2,2,5,6,1946,1,1195.0,1195,4,8,0.0
1094,2555,40.0,62,10042,0,7,0,0,6,8,1920,1,660.0,865,2,4,216.0
1095,2556,20.0,60,8172,4,7,0,2,4,5,1955,1,768.0,768,2,4,355.0
1096,2557,20.0,60,8172,4,7,0,2,4,5,1955,1,864.0,864,3,5,528.0
1097,2558,90.0,60,10890,4,18,2,4,5,6,1923,3,1296.0,2592,6,12,0.0
1098,2559,30.0,54,7223,4,6,0,2,5,5,1926,3,1290.0,1422,3,6,352.0
1099,2560,50.0,51,6821,4,6,0,0,6,7,1921,1,651.0,1298,2,8,240.0
1100,2561,70.0,63,4000,4,6,0,4,7,8,1930,1,531.0,1098,2,5,216.0
1101,2562,70.0,53,6720,4,6,0,4,6,7,1921,1,585.0,1436,3,7,228.0
1102,2563,70.0,53,7155,4,6,0,4,6,8,1926,1,686.0,1461,3,6,225.0
1103,2564,70.0,60,7230,4,6,0,3,7,7,1927,1,851.0,1718,4,8,264.0
1104,2565,20.0,126,13108,4,6,0,2,5,5,1951,1,0.0,1226,2,7,400.0
1105,2566,50.0,110,7810,4,6,0,0,4,6,1930,1,930.0,1755,4,7,231.0
1106,2567,190.0,79,6221,4,6,1,0,5,5,1941,1,728.0,1355,3,5,528.0
1107,2568,20.0,60,25485,1,6,0,2,6,4,1960,1,1560.0,1560,3,6,580.0
1108,2569,20.0,60,21579,1,6,0,2,6,6,1968,3,1488.0,1488,3,7,552.0
1109,2570,160.0,24,1782,4,1,3,4,6,6,1980,1,516.0,1045,2,5,462.0
1110,2571,20.0,60,17871,4,6,0,2,4,5,1995,1,1680.0,1680,4,7,628.0
1111,2572,120.0,35,3907,4,1,4,2,8,5,1988,1,1004.0,1020,1,4,509.0
1112,2573,20.0,60,20693,0,6,0,2,7,5,1971,1,1696.0,1696,3,7,625.0
1113,2574,20.0,70,18044,1,6,0,2,8,5,1986,1,279.0,2726,2,6,691.0
1114,2575,50.0,50,7000,0,9,0,0,6,7,1940,1,720.0,1215,3,6,720.0
1115,2576,50.0,50,7288,4,9,0,0,5,7,1925,1,936.0,1601,3,6,0.0
1116,2577,70.0,50,9060,4,9,0,4,5,6,1923,1,859.0,1828,3,6,472.0
1117,2578,30.0,46,3672,4,9,0,2,5,7,1922,1,816.0,816,2,5,100.0
1118,2579,50.0,64,11067,0,9,0,0,2,4,1939,1,0.0,845,1,4,256.0
1119,2580,190.0,75,8250,4,9,1,4,5,6,1895,1,957.0,1991,4,9,0.0
1120,2581,20.0,65,6565,0,9,0,2,4,6,1957,1,1073.0,1073,3,6,720.0
1121,2582,30.0,60,6060,4,9,0,2,5,9,1930,3,837.0,1001,2,5,216.0
1122,2583,120.0,59,5568,4,6,4,2,8,5,2006,3,1573.0,1625,2,5,495.0
1123,2584,85.0,60,12150,1,11,0,5,6,6,1979,1,1001.0,1299,2,5,486.0
1124,2585,20.0,80,10000,4,11,0,2,5,5,2002,1,1441.0,1392,3,6,650.0
1125,2586,20.0,44,12864,1,11,0,2,7,5,2002,1,1409.0,1409,1,4,576.0
1126,2587,20.0,60,9928,1,11,0,2,7,5,1991,1,1454.0,1478,3,6,506.0
1127,2588,80.0,60,8750,4,11,0,6,7,6,1975,1,852.0,918,3,4,360.0
1128,2589,85.0,82,8410,0,11,0,5,6,6,1974,1,970.0,1026,2,5,528.0
1129,2590,120.0,46,4054,4,23,4,2,7,6,1987,1,1501.0,1501,2,5,512.0
1130,2591,20.0,149,19958,4,23,0,2,6,8,1958,3,585.0,2279,4,7,461.0
1131,2592,20.0,67,8368,4,23,0,2,7,5,2006,1,1689.0,1689,3,7,433.0
1132,2593,20.0,68,8298,4,23,0,2,8,5,2006,3,1546.0,1564,2,6,502.0
1133,2594,20.0,42,10331,1,23,0,2,7,7,1985,1,1265.0,1240,3,6,528.0
1134,2595,20.0,60,6718,4,23,0,2,8,5,2001,1,1267.0,1312,2,5,471.0
1135,2596,20.0,80,11305,4,23,0,2,8,5,2002,3,1922.0,1922,2,6,692.0
1136,2597,20.0,60,7777,4,23,0,2,6,5,1996,1,1491.0,1491,3,7,571.0
1137,2598,60.0,60,11800,4,23,0,4,7,5,2003,1,1122.0,2486,5,10,452.0
1138,2599,20.0,85,12633,4,23,0,2,10,5,2006,3,1824.0,1824,3,8,932.0
1139,2600,20.0,200,43500,4,11,0,2,3,5,1953,1,0.0,2034,2,9,1041.0
1140,2601,120.0,62,6710,3,11,4,5,6,5,1996,1,920.0,936,0,3,460.0
1141,2602,160.0,21,1504,4,10,3,4,4,4,1972,1,546.0,1092,3,5,253.0
1142,2603,180.0,60,1533,4,10,3,6,4,5,1970,1,530.0,992,2,4,297.0
1143,2604,160.0,21,1495,4,10,4,4,4,6,1970,1,546.0,1092,3,5,0.0
1144,2605,160.0,21,1890,4,10,3,4,4,3,1976,1,546.0,1092,3,6,286.0
1145,2606,85.0,72,9129,4,11,0,5,5,5,1977,1,923.0,1008,1,4,678.0
1146,2607,80.0,60,15957,0,11,0,6,6,6,1977,1,1244.0,1356,3,6,528.0
1147,2608,20.0,61,33983,4,11,0,2,5,6,1977,1,1160.0,1676,3,6,672.0
1148,2609,60.0,68,8286,0,11,0,4,5,7,1977,1,716.0,1432,3,6,531.0
1149,2610,85.0,50,6723,4,11,0,5,5,7,1971,1,796.0,796,2,5,0.0
1150,2611,20.0,124,27697,4,11,0,2,4,3,1961,5,1396.0,1608,3,6,444.0
1151,2612,20.0,60,11000,0,11,0,2,5,6,1976,1,1090.0,1178,3,6,502.0
1152,2613,20.0,65,11625,4,11,0,2,5,7,1983,1,816.0,816,2,4,264.0
1153,2614,20.0,62,10447,4,11,0,2,5,6,1984,1,864.0,887,3,5,288.0
1154,2615,20.0,60,11027,4,12,0,2,6,5,1954,3,1178.0,1293,2,5,452.0
1155,2616,20.0,85,10533,4,12,0,2,6,6,1956,3,1008.0,1024,2,5,313.0
1156,2617,20.0,60,11765,0,12,0,2,5,5,1957,1,1617.0,1797,3,7,963.0
1157,2618,20.0,60,39384,1,12,0,2,6,6,1957,1,1705.0,1390,1,4,550.0
1158,2619,20.0,90,11727,0,12,0,2,7,6,1969,1,1851.0,1851,3,8,506.0
1159,2620,60.0,60,8238,4,8,0,4,6,5,1997,1,813.0,1525,3,6,400.0
1160,2621,60.0,60,13041,4,8,0,4,6,5,1995,1,781.0,1671,3,7,423.0
1161,2622,60.0,54,9783,4,8,0,4,6,5,1996,1,821.0,1776,3,7,443.0
1162,2623,60.0,50,13128,1,8,0,4,8,5,2005,1,1074.0,2064,4,7,527.0
1163,2624,60.0,42,13751,1,8,0,4,7,5,2005,1,1700.0,2212,3,9,773.0
1164,2625,160.0,68,13108,4,22,0,4,8,5,1994,1,2062.0,2687,4,9,618.0
1165,2626,20.0,60,8076,4,8,0,2,6,6,1993,1,1160.0,1169,3,6,402.0
1166,2627,120.0,30,3701,4,22,4,2,8,5,1987,1,1191.0,1204,2,5,461.0
1167,2628,60.0,59,16023,1,22,0,4,9,5,2005,3,1398.0,2798,3,11,670.0
1168,2629,60.0,60,18062,1,22,0,4,10,5,2006,3,1528.0,3390,5,10,758.0
1169,2630,60.0,63,12292,1,22,0,4,9,5,2006,3,1094.0,2473,4,11,675.0
1170,2631,60.0,82,16052,1,22,0,4,10,5,2006,3,1850.0,2698,4,11,736.0
1171,2632,60.0,92,15922,0,22,0,4,9,5,2005,3,1390.0,2795,4,10,660.0
1172,2633,120.0,60,8147,4,22,4,2,9,5,2005,3,1714.0,1714,2,7,517.0
1173,2634,20.0,90,18261,4,22,0,2,9,5,2005,3,1910.0,2000,3,8,722.0
1174,2635,85.0,60,10464,3,14,0,5,6,6,1980,1,988.0,1102,2,5,582.0
1175,2636,60.0,81,10530,4,14,0,4,7,5,1978,1,945.0,1857,4,8,482.0
1176,2637,85.0,60,9927,4,14,0,5,7,5,1976,1,1047.0,1083,2,5,596.0
1177,2638,60.0,75,9512,4,21,0,4,7,5,2005,1,960.0,2318,3,8,541.0
1178,2639,80.0,81,10530,4,14,0,6,6,6,1975,1,675.0,1875,3,8,485.0
1179,2640,20.0,80,10000,4,14,0,2,6,6,1974,1,1103.0,1103,3,6,462.0
1180,2641,20.0,60,7200,4,12,0,2,4,4,1971,1,864.0,874,3,5,576.0
1181,2642,120.0,26,8773,2,12,4,2,6,5,2002,1,1487.0,1419,2,4,543.0
1182,2643,160.0,24,2760,4,2,4,4,6,5,1973,1,525.0,1092,3,6,440.0
1183,2644,160.0,24,2160,4,2,4,4,5,6,1973,1,765.0,1365,3,7,440.0
1184,2645,160.0,21,1890,4,2,3,4,6,7,1972,1,494.0,1030,3,6,264.0
1185,2646,160.0,21,1680,4,2,3,4,6,5,1972,1,483.0,948,2,5,264.0
1186,2647,160.0,21,1680,4,2,3,4,6,5,1972,1,525.0,1092,3,6,264.0
1187,2648,120.0,53,4043,4,13,4,2,6,5,1975,1,1069.0,1069,2,4,440.0
1188,2649,20.0,65,7514,4,12,0,2,5,7,1967,3,943.0,1387,3,6,300.0
